class_index,class_name,rank_in_class,source_file,source_stem,source_prompts_per_class,prompt_index,selection_score,anchor_similarity,intra_prompt_similarity,inter_prompt_similarity,anchor_margin,best_other_anchor_class,best_other_anchor_similarity,raw_prompt_text,encoded_prompt_text
2,Arrest,21,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.4106366455554963,0.6106826663017273,0.9328947067260742,0.8728654980659485,0.025490939617156982,Shoplifting,0.5851917266845703,uniformed police placing handcuffs on a detained suspect,arrest uniformed police placing handcuffs on a detained suspect
2,Arrest,22,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.4106366455554963,0.6106826663017273,0.9328947067260742,0.8728654980659485,0.025490939617156982,Shoplifting,0.5851917266845703,uniformed police placing handcuffs on a detained suspect,arrest uniformed police placing handcuffs on a detained suspect
2,Arrest,23,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.4106366455554963,0.6106826663017273,0.9328947067260742,0.8728654980659485,0.025490939617156982,Shoplifting,0.5851917266845703,uniformed police placing handcuffs on a detained suspect,arrest uniformed police placing handcuffs on a detained suspect
2,Arrest,24,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,1,0.40794318318367007,0.6049220561981201,0.9255236983299255,0.8608747720718384,0.039454638957977295,RoadAccidents,0.5654674172401428,officers handcuffing a detained person with controlled posture,arrest officers handcuffing a detained person with controlled posture
2,Arrest,25,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,2,0.4078361868858337,0.6083077192306519,0.9245386123657227,0.8683962821960449,-0.009245634078979492,RoadAccidents,0.6175533533096313,police surrounding a suspect and directing surrender,arrest police surrounding a suspect and directing surrender
2,Arrest,26,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,7,0.4058469235897064,0.6373136043548584,0.8990643620491028,0.9126459360122681,-0.01998347043991089,Shoplifting,0.6572970747947693,police pulling a suspect's arms behind their back,arrest police pulling a suspect's arms behind their back
2,Arrest,27,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.4054359912872314,0.6249987483024597,0.8883551955223083,0.8678497076034546,0.007450520992279053,Shoplifting,0.6175482273101807,law enforcement securing a suspect during formal custody,arrest law enforcement securing a suspect during formal custody
2,Arrest,28,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.4054359912872314,0.6249987483024597,0.8883551955223083,0.8678497076034546,0.007450520992279053,Shoplifting,0.6175482273101807,law enforcement securing a suspect during formal custody,arrest law enforcement securing a suspect during formal custody
2,Arrest,29,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.4025564908981323,0.5951660871505737,0.9179468154907227,0.8520529866218567,0.0259246826171875,RoadAccidents,0.5692414045333862,a detained person kneeling while officers apply restraints,arrest a detained person kneeling while officers apply restraints
2,Arrest,30,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.4025564908981323,0.5951660871505737,0.9179468154907227,0.8520529866218567,0.0259246826171875,RoadAccidents,0.5692414045333862,a detained person kneeling while officers apply restraints,arrest a detained person kneeling while officers apply restraints
2,Arrest,31,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,5,0.39902753233909605,0.5941212177276611,0.9232166409492493,0.8749903440475464,0.014589548110961914,Shoplifting,0.5795316696166992,officers searching a suspect after applying physical restraint,arrest officers searching a suspect after applying physical restraint
2,Arrest,32,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.3965633869171141,0.580603837966919,0.9159736633300781,0.8426531553268433,0.0361400842666626,Shoplifting,0.5444637537002563,a detained suspect kneeling while officers secure handcuffs,arrest a detained suspect kneeling while officers secure handcuffs
2,Arrest,33,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,6,0.3867562413215636,0.5872191190719604,0.896386981010437,0.878847062587738,-0.01789933443069458,RoadAccidents,0.605118453502655,a patrol team blocking a suspect from escaping,arrest a patrol team blocking a suspect from escaping
2,Arrest,34,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.3759873867034911,0.557195782661438,0.8959286212921143,0.8569454550743103,-0.03599429130554199,RoadAccidents,0.59319007396698,a detained person being guided beside police officers,arrest a detained person being guided beside police officers
2,Arrest,35,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.37082949876785276,0.5574622750282288,0.8878104090690613,0.8712238073348999,-0.010533392429351807,Shoplifting,0.5679956674575806,law enforcement securing wrists of a compliant detained person,arrest law enforcement securing wrists of a compliant detained person
3,Arson,1,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,7,0.40982269644737246,0.6777284145355225,0.8180728554725647,0.872316837310791,-0.05851006507873535,Shoplifting,0.7362384796142578,"fire spreading around an entrance, window, or vehicle","arson fire spreading around an entrance, window, or vehicle"
3,Arson,2,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.40087242722511285,0.6312021017074585,0.8851321339607239,0.9013413190841675,-0.10568851232528687,Shoplifting,0.7368906140327454,a person lighting flammable material before flames spread,arson a person lighting flammable material before flames spread
3,Arson,3,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,2,0.4007852613925934,0.6715850830078125,0.8081681132316589,0.8872885704040527,-0.050606369972229004,RoadAccidents,0.7221914529800415,a small fire spreading across a vehicle or building surface,arson a small fire spreading across a vehicle or building surface
3,Arson,4,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,5,0.3978929996490478,0.6346359848976135,0.845187246799469,0.864905834197998,-0.05173987150192261,Shoplifting,0.6863758563995361,a person crouching near combustible material before flames appear,arson a person crouching near combustible material before flames appear
3,Arson,5,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,7,0.3934714138507842,0.6460222005844116,0.8419817090034485,0.9106709957122803,-0.08428847789764404,Shoplifting,0.7303106784820557,a suspicious person leaving as a small fire spreads,arson a suspicious person leaving as a small fire spreads
3,Arson,6,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,5,0.3933004677295685,0.675258457660675,0.7654445171356201,0.8698105812072754,-0.07966107130050659,RoadAccidents,0.7549195289611816,smoke and flames rising from unattended damaged property,arson smoke and flames rising from unattended damaged property
3,Arson,7,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,0,0.3909429788589477,0.6168794631958008,0.8915613889694214,0.9248258471488953,-0.1464417576789856,Shoplifting,0.7633212208747864,a person intentionally setting fire to a building or object,arson a person intentionally setting fire to a building or object
3,Arson,8,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.3909063398838043,0.6112300157546997,0.88986736536026,0.9083443880081177,-0.12031054496765137,Shoplifting,0.7315405607223511,a person fleeing as a deliberately started fire grows,arson a person fleeing as a deliberately started fire grows
3,Arson,9,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,9,0.38996142745018003,0.6163439750671387,0.8738701939582825,0.9018580913543701,-0.09590780735015869,Shoplifting,0.7122517824172974,a property surface burning after a suspicious human action,arson a property surface burning after a suspicious human action
3,Arson,10,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,6,0.38549565076827996,0.6013186573982239,0.8908786177635193,0.9121363162994385,-0.138749361038208,Shoplifting,0.7400680184364319,a slow fire growing after someone lights an object,arson a slow fire growing after someone lights an object
3,Arson,11,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.38480907678604115,0.5933704376220703,0.8878456354141235,0.8911491632461548,-0.1312788724899292,Shoplifting,0.7246493101119995,a person pouring accelerant before fire begins growing,arson a person pouring accelerant before fire begins growing
3,Arson,12,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,3,0.38074550032615656,0.6044337749481201,0.8523094058036804,0.8858210444450378,-0.08240234851837158,Shoplifting,0.6868361234664917,bright flames emerging after someone approaches a combustible target,arson bright flames emerging after someone approaches a combustible target
3,Arson,13,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,2,0.38000692725181584,0.5909746885299683,0.8712834715843201,0.8843272924423218,-0.11682403087615967,Shoplifting,0.7077987194061279,a lighter touching a surface before ignition begins,arson a lighter touching a surface before ignition begins
3,Arson,14,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,1,0.37782422900199897,0.5887628793716431,0.8665979504585266,0.8826829791069031,-0.09734320640563965,Shoplifting,0.6861060857772827,a suspicious individual using a lighter on a flammable surface,arson a suspicious individual using a lighter on a flammable surface
3,Arson,15,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,4,0.3777108669281005,0.6584532260894775,0.7694711685180664,0.9117854833602905,-0.04874759912490845,Explosion,0.707200825214386,a scene showing a person involved in setting property on fire,arson a scene showing a person involved in setting property on fire
3,Arson,16,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.3777105450630188,0.5863567590713501,0.888587236404419,0.9102200269699097,-0.14849430322647095,Shoplifting,0.734851062297821,a person deliberately igniting material near a property entrance,arson a person deliberately igniting material near a property entrance
3,Arson,17,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,2,0.376410698890686,0.583817720413208,0.878734827041626,0.8955930471420288,-0.12484526634216309,Shoplifting,0.7086629867553711,a deliberate fire being created on someone's property,arson a deliberate fire being created on someone's property
3,Arson,18,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.3760571897029876,0.5772027969360352,0.8873715996742249,0.8937784433364868,-0.131117582321167,Shoplifting,0.7083203792572021,a person handling a lighter before a sudden flame outbreak,arson a person handling a lighter before a sudden flame outbreak
3,Arson,19,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,2,0.37218433022499087,0.5755765438079834,0.8705064654350281,0.8837794065475464,-0.12838000059127808,Shoplifting,0.7039565443992615,a lighter touching a surface before ignition starts,arson a lighter touching a surface before ignition starts
3,Arson,20,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,1,0.3708118498325348,0.5996083617210388,0.8124743700027466,0.863673210144043,-0.07622843980789185,Shoplifting,0.6758368015289307,a suspicious person pouring liquid before visible flames appear,arson a suspicious person pouring liquid before visible flames appear
3,Arson,21,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,3,0.3699572563171386,0.5648007392883301,0.9036164283752441,0.917640209197998,-0.16119766235351562,Shoplifting,0.7259984016418457,a person causing flames on an object or structure,arson a person causing flames on an object or structure
3,Arson,22,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.3695907652378082,0.5625441074371338,0.8901229500770569,0.8935908675193787,-0.1488848328590393,Shoplifting,0.7114289402961731,a person pouring accelerant before visible fire grows,arson a person pouring accelerant before visible fire grows
3,Arson,23,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.36416188478469846,0.5590325593948364,0.885380744934082,0.9048430919647217,-0.1509389877319336,Shoplifting,0.70997154712677,deliberate fire starting near property without an explosive blast,arson deliberate fire starting near property without an explosive blast
3,Arson,24,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.3635555446147919,0.5466870069503784,0.9002134203910828,0.8992599248886108,-0.16386502981185913,Shoplifting,0.7105520367622375,a person igniting flammable material near property,arson a person igniting flammable material near property
3,Arson,25,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.35277259349823,0.54133141040802,0.893295407295227,0.9294086694717407,-0.1590261459350586,Shoplifting,0.7003575563430786,a person retreating as planted fire begins spreading,arson a person retreating as planted fire begins spreading
3,Arson,26,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,2,0.33504828810691833,0.5210130214691162,0.8627055287361145,0.9213494062423706,-0.1345059871673584,Shoplifting,0.6555190086364746,a small flame spreading gradually after human ignition,arson a small flame spreading gradually after human ignition
3,Arson,27,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.3313248097896576,0.5093374848365784,0.8801577091217041,0.9369562268257141,-0.17406612634658813,Shoplifting,0.6834036111831665,a person retreating as planted fire starts spreading,arson a person retreating as planted fire starts spreading
3,Arson,28,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,6,0.32598150372505186,0.5026560425758362,0.8211045265197754,0.8583893775939941,-0.17300766706466675,Shoplifting,0.6756637096405029,a surveillance frame showing deliberate ignition near a structure,arson a surveillance frame showing deliberate ignition near a structure
3,Arson,29,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,8,0.30659710764884945,0.4612032175064087,0.8617252707481384,0.9126104116439819,-0.1764887571334839,Shoplifting,0.6376919746398926,visible accelerant or lighter use before property begins burning,arson visible accelerant or lighter use before property begins burning
3,Arson,30,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.3063151717185974,0.4669874310493469,0.8706473708152771,0.9418637752532959,-0.20243579149246216,Shoplifting,0.6694232225418091,human ignition causing flames to spread across property,arson human ignition causing flames to spread across property
3,Arson,31,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.30021959543228144,0.45567286014556885,0.8402942419052124,0.8985255360603333,-0.16411030292510986,Robbery,0.6197831630706787,a person starting a fire using a lighter or flammable material,arson a person starting a fire using a lighter or flammable material
3,Arson,32,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.25483767390251155,0.3914315104484558,0.8089981079101562,0.9178875684738159,-0.20347434282302856,Shoplifting,0.5949058532714844,small flames expanding after deliberate human ignition,arson small flames expanding after deliberate human ignition
3,Arson,33,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.25483767390251155,0.3914315104484558,0.8089981079101562,0.9178875684738159,-0.20347434282302856,Shoplifting,0.5949058532714844,small flames expanding after deliberate human ignition,arson small flames expanding after deliberate human ignition
3,Arson,34,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.20445207953453062,0.3186238408088684,0.770297646522522,0.9297456741333008,-0.24393421411514282,Robbery,0.5625580549240112,a person lighting material before flames spread,arson a person lighting material before flames spread
3,Arson,35,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,1,0.20322211980819704,0.3211844563484192,0.7528604865074158,0.9161412715911865,-0.2375144362449646,Robbery,0.5586988925933838,a person pouring accelerant before fire grows,arson a person pouring accelerant before fire grows
4,Assault,1,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,1,0.4238747000694274,0.6910439133644104,0.8631312251091003,0.9029331207275391,-0.03030872344970703,Arrest,0.7213526368141174,an attacker lunging toward a victim with a forceful strike,assault an attacker lunging toward a victim with a forceful strike
4,Assault,2,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.4238747000694274,0.6910439133644104,0.8631312251091003,0.9029331207275391,-0.03030872344970703,Arrest,0.7213526368141174,an attacker lunging toward a victim with a forceful strike,assault an attacker lunging toward a victim with a forceful strike
4,Assault,3,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,5,0.41092590689659114,0.6605991125106812,0.8793191313743591,0.9158469438552856,-0.0835983157157898,RoadAccidents,0.744197428226471,an attacker kicking a fallen victim on the ground,assault an attacker kicking a fallen victim on the ground
4,Assault,4,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.4103811979293823,0.6671169400215149,0.8674481511116028,0.9170585870742798,-0.08717930316925049,Arrest,0.7542962431907654,one person violently striking another person during an assault,assault one person violently striking another person during an assault
4,Assault,5,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.4092246890068054,0.668865442276001,0.8839908838272095,0.9520264863967896,-0.05360954999923706,Shoplifting,0.722474992275238,a victim stumbling backward after a sudden hit,assault a victim stumbling backward after a sudden hit
4,Assault,6,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.4092246890068054,0.668865442276001,0.8839908838272095,0.9520264863967896,-0.05360954999923706,Shoplifting,0.722474992275238,a victim stumbling backward after a sudden hit,assault a victim stumbling backward after a sudden hit
4,Assault,7,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,4,0.40482603311538695,0.6755616664886475,0.8468669652938843,0.9350744485855103,-0.07749921083450317,Arrest,0.7530608773231506,a victim being physically assaulted by a single attacker,assault a victim being physically assaulted by a single attacker
4,Assault,8,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.40459429621696474,0.6606234908103943,0.8180117607116699,0.855604887008667,-0.03678661584854126,Arrest,0.6974101066589355,an aggressor pursuing a target while continuing to strike,assault an aggressor pursuing a target while continuing to strike
4,Assault,9,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,7,0.40459429621696474,0.6606234908103943,0.8180117607116699,0.855604887008667,-0.03678661584854126,Arrest,0.6974101066589355,an aggressor pursuing a target while continuing to strike,assault an aggressor pursuing a target while continuing to strike
4,Assault,10,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.4014432430267334,0.651110053062439,0.8952090740203857,0.963372528553009,-0.053849220275878906,Shoplifting,0.7049592733383179,a victim stumbling backward after a direct body hit,assault a victim stumbling backward after a direct body hit
4,Assault,11,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,6,0.4014432430267334,0.651110053062439,0.8952090740203857,0.963372528553009,-0.053849220275878906,Shoplifting,0.7049592733383179,a victim stumbling backward after a direct body hit,assault a victim stumbling backward after a direct body hit
4,Assault,12,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,6,0.40065201520919796,0.6540404558181763,0.8631176948547363,0.9265176057815552,-0.06109189987182617,Shoplifting,0.7151323556900024,a person shoving an opponent hard enough to lose balance,assault a person shoving an opponent hard enough to lose balance
4,Assault,13,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,8,0.40065201520919796,0.6540404558181763,0.8631176948547363,0.9265176057815552,-0.06109189987182617,Shoplifting,0.7151323556900024,a person shoving an opponent hard enough to lose balance,assault a person shoving an opponent hard enough to lose balance
4,Assault,14,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,2,0.39234145879745486,0.644660472869873,0.8550707101821899,0.9325499534606934,-0.08191418647766113,Shoplifting,0.7265746593475342,a person hitting or kicking someone in a one-sided physical attack,assault a person hitting or kicking someone in a one-sided physical attack
4,Assault,15,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.3922682166099547,0.6318347454071045,0.8692221641540527,0.9220790266990662,-0.08536684513092041,Shoplifting,0.7172015905380249,an attacker chasing one target while striking repeatedly,assault an attacker chasing one target while striking repeatedly
4,Assault,16,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.3922682166099547,0.6318347454071045,0.8692221641540527,0.9220790266990662,-0.08536684513092041,Shoplifting,0.7172015905380249,an attacker chasing one target while striking repeatedly,assault an attacker chasing one target while striking repeatedly
4,Assault,17,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,2,0.39050578474998476,0.6467567682266235,0.8263047337532043,0.9038200974464417,-0.11754381656646729,RoadAccidents,0.7643005847930908,two people colliding violently during a street confrontation,assault two people colliding violently during a street confrontation
4,Assault,18,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,9,0.39043314456939693,0.6365486979484558,0.8458730578422546,0.9080156087875366,-0.05220383405685425,Arrest,0.6887525320053101,a victim shielding their face during a rapid attack,assault a victim shielding their face during a rapid attack
4,Assault,19,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,2,0.39043314456939693,0.6365486979484558,0.8458730578422546,0.9080156087875366,-0.05220383405685425,Arrest,0.6887525320053101,a victim shielding their face during a rapid attack,assault a victim shielding their face during a rapid attack
4,Assault,20,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,0,0.38038794994354247,0.608457624912262,0.878269374370575,0.9366083741188049,-0.09594041109085083,Shoplifting,0.7043980360031128,a person physically attacking another person with punches or kicks,assault a person physically attacking another person with punches or kicks
4,Assault,21,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,2,0.3791244387626648,0.6122236251831055,0.8662225008010864,0.9342706203460693,-0.11425435543060303,Shoplifting,0.7264779806137085,an aggressor kicking a fallen victim on pavement,assault an aggressor kicking a fallen victim on pavement
4,Assault,22,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,2,0.3791244387626648,0.6122236251831055,0.8662225008010864,0.9342706203460693,-0.11425435543060303,Shoplifting,0.7264779806137085,an aggressor kicking a fallen victim on pavement,assault an aggressor kicking a fallen victim on pavement
4,Assault,23,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.3781844556331634,0.6053574085235596,0.8666358590126038,0.9224250316619873,-0.11685484647750854,Shoplifting,0.7222122550010681,a victim recoiling from repeated close range hits,assault a victim recoiling from repeated close range hits
4,Assault,24,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.377456521987915,0.6236879229545593,0.8217501044273376,0.9045623540878296,-0.07133126258850098,RoadAccidents,0.6950191855430603,a person punching a victim during a one-sided confrontation,assault a person punching a victim during a one-sided confrontation
4,Assault,25,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,3,0.3752541601657868,0.5953718423843384,0.8759916424751282,0.9261462688446045,-0.10352307558059692,Shoplifting,0.6988949179649353,a person attacking another individual in a public place,assault a person attacking another individual in a public place
4,Assault,26,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.37384045124053955,0.6016709804534912,0.8688719272613525,0.9382830858230591,-0.14420419931411743,Shoplifting,0.7458751797676086,a person punching another person in a close confrontation,assault a person punching another person in a close confrontation
4,Assault,27,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,3,0.3701206922531128,0.593198299407959,0.8638638257980347,0.9281880259513855,-0.06498110294342041,Shoplifting,0.6581794023513794,an aggressor kicking a fallen victim on the ground,assault an aggressor kicking a fallen victim on the ground
4,Assault,28,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,7,0.36972104310989384,0.6136770248413086,0.804601788520813,0.892490029335022,-0.04807800054550171,Fighting,0.6617550253868103,"a close range attack with punches, kicks, and defense","assault a close range attack with punches, kicks, and defense"
4,Assault,29,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,1,0.36972104310989384,0.6136770248413086,0.804601788520813,0.892490029335022,-0.04807800054550171,Fighting,0.6617550253868103,"a close range attack with punches, kicks, and defense","assault a close range attack with punches, kicks, and defense"
4,Assault,30,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.3605037689208984,0.578599750995636,0.8367841839790344,0.8991568088531494,-0.13464432954788208,Shoplifting,0.7132440805435181,a single attacker lunging with a direct strike,assault a single attacker lunging with a direct strike
4,Assault,31,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.3605037689208984,0.578599750995636,0.8367841839790344,0.8991568088531494,-0.13464432954788208,Shoplifting,0.7132440805435181,a single attacker lunging with a direct strike,assault a single attacker lunging with a direct strike
4,Assault,32,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.3587721288204193,0.5798887014389038,0.8327671885490417,0.9050118923187256,-0.06232619285583496,Shoplifting,0.6422148942947388,a one-sided attack with punches and defensive movement,assault a one-sided attack with punches and defensive movement
4,Assault,33,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,1,0.35877211093902583,0.5798887014389038,0.832767128944397,0.9050118923187256,-0.06232619285583496,Shoplifting,0.6422148942947388,a one-sided attack with punches and defensive movement,assault a one-sided attack with punches and defensive movement
4,Assault,34,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,5,0.3260953307151794,0.5316414833068848,0.8331742286682129,0.948388397693634,-0.17763948440551758,Shoplifting,0.7092809677124023,an attacker swinging arms repeatedly at another person,assault an attacker swinging arms repeatedly at another person
4,Assault,35,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.2540106892585754,0.4432310461997986,0.7475665211677551,0.959373950958252,-0.19749432802200317,Shoplifting,0.6407253742218018,an aggressor swinging arms repeatedly at another person,assault an aggressor swinging arms repeatedly at another person
5,Burglary,1,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.4257059395313263,0.6843243837356567,0.8828447461128235,0.9065483808517456,-0.062232136726379395,Shoplifting,0.7465565204620361,an intruder forcing entry through a locked doorway,burglary an intruder forcing entry through a locked doorway
5,Burglary,2,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.4241356134414672,0.6818233728408813,0.8785377740859985,0.9016870260238647,-0.0595703125,Shoplifting,0.7413936853408813,an intruder manipulating a lock at a doorway,burglary an intruder manipulating a lock at a doorway
5,Burglary,3,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.4038277089595794,0.6286925077438354,0.8899340033531189,0.8874937295913696,-0.06279510259628296,Shoplifting,0.6914876103401184,a surveillance frame of an intruder forcing a doorway,burglary a surveillance frame of an intruder forcing a doorway
5,Burglary,4,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.4038277089595794,0.6286925077438354,0.8899340033531189,0.8874937295913696,-0.06279510259628296,Shoplifting,0.6914876103401184,a surveillance frame of an intruder forcing a doorway,burglary a surveillance frame of an intruder forcing a doorway
5,Burglary,5,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.4028257727622986,0.6404973268508911,0.8807358741760254,0.908218264579773,-0.07568752765655518,Shoplifting,0.7161848545074463,an intruder exiting through a damaged entry point,burglary an intruder exiting through a damaged entry point
5,Burglary,6,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.3934994578361511,0.6068828105926514,0.8790363073348999,0.8682641983032227,-0.10122442245483398,Shoplifting,0.7081072330474854,a person climbing through a window into private space,burglary a person climbing through a window into private space
5,Burglary,7,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.3934994578361511,0.6068828105926514,0.8790363073348999,0.8682641983032227,-0.10122442245483398,Shoplifting,0.7081072330474854,a person climbing through a window into private space,burglary a person climbing through a window into private space
5,Burglary,8,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.3894680142402649,0.605618953704834,0.8970228433609009,0.9122415781021118,-0.09587240219116211,Shoplifting,0.7014913558959961,an intruder searching inside rooms after unauthorized entry,burglary an intruder searching inside rooms after unauthorized entry
